Linux 3.2.0-25-virtual (ip-10-154-184-231) 	04/05/2014 	_x86_64_	(4 CPU)

09:40:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:46:41 PM     all     38.69      0.00      0.50      0.00      0.00     60.80
09:46:42 PM     all     39.25      0.00      0.25      0.00      0.00     60.50
09:46:43 PM     all     40.65      0.00      0.25      0.25      0.00     58.85
09:46:44 PM     all     40.60      0.00      0.50      0.00      0.00     58.90
09:46:45 PM     all     41.00      0.00      0.50      1.50      0.00     57.00
09:46:46 PM     all     40.75      0.00      0.50      0.00      0.00     58.75
09:46:47 PM     all     40.75      0.00      0.50      0.00      0.25     58.50
09:46:48 PM     all     40.05      0.00      0.25      0.25      0.00     59.45
09:46:49 PM     all     38.15      0.00      0.75      0.00      0.00     61.10
09:46:50 PM     all     38.50      0.00      0.50      1.00      0.00     60.00
09:46:51 PM     all     38.50      0.00      0.50      0.00      0.00     61.00
09:46:52 PM     all     38.85      0.00      0.50      0.00      0.00     60.65
09:46:53 PM     all     39.40      0.00      0.25      0.00      0.25     60.10
09:46:54 PM     all     39.35      0.00      0.75      0.00      0.00     59.90
09:46:55 PM     all     39.85      0.00      0.50      1.00      0.00     58.65
09:46:56 PM     all     40.90      0.00      0.25      0.00      0.00     58.85
09:46:57 PM     all     41.15      0.00      0.25      0.00      0.00     58.60
09:46:58 PM     all     40.70      0.00      0.25      0.25      0.00     58.79
09:46:59 PM     all     41.75      0.00      0.25      0.00      0.25     57.75
09:47:00 PM     all     38.19      0.00      0.50      1.26      0.00     60.05
09:47:01 PM     all     38.06      0.00      0.75      0.00      0.00     61.19
09:47:02 PM     all     38.75      0.00      0.25      0.00      0.00     61.00
09:47:03 PM     all     37.69      0.00      0.50      0.25      0.25     61.31
09:47:04 PM     all     38.10      0.00      0.75      0.00      0.00     61.15
09:47:05 PM     all     38.44      0.00      0.50      0.25      0.00     60.80
09:47:06 PM     all     39.90      0.00      0.25      0.00      0.00     59.85
09:47:07 PM     all     39.90      0.00      0.50      0.00      0.00     59.60
09:47:08 PM     all     40.95      0.00      0.00      0.00      0.00     59.05
09:47:09 PM     all     40.35      0.00      0.50      0.00      0.00     59.15
09:47:10 PM     all     40.35      0.00      0.50      1.25      0.00     57.89
09:47:11 PM     all     39.85      0.00      0.00      0.00      0.00     60.15
09:47:12 PM     all     38.69      0.00      0.00      0.00      0.00     61.31
09:47:13 PM     all     38.10      0.00      0.00      0.00      0.25     61.65
09:47:14 PM     all     37.78      0.00      0.50      0.00      0.00     61.71
09:47:15 PM     all     38.94      0.00      0.00      1.01      0.00     60.05
09:47:16 PM     all     39.40      0.00      0.50      0.00      0.25     59.85
09:47:17 PM     all     39.60      0.00      0.50      0.00      0.00     59.90
09:47:18 PM     all     39.55      0.00      1.26      0.00      0.00     59.19
09:47:19 PM     all     40.00      0.00      0.25      0.25      0.00     59.50
09:47:20 PM     all     39.90      0.00      0.51      0.25      0.00     59.34
09:47:21 PM     all     41.87      0.00      0.49      0.00      0.25     57.39
09:47:22 PM     all     39.90      0.00      0.75      0.00      0.00     59.35
09:47:23 PM     all     38.50      0.00      0.25      0.00      0.00     61.25
09:47:24 PM     all     38.50      0.00      0.25      0.25      0.00     61.00
09:47:25 PM     all     39.20      0.00      0.00      1.26      0.00     59.55
09:47:26 PM     all     38.79      0.00      0.25      0.00      0.00     60.96
09:47:27 PM     all     39.55      0.00      0.25      0.00      0.25     59.95
09:47:28 PM     all     39.80      0.00      0.50      0.00      0.00     59.70
09:47:29 PM     all     40.20      0.00      0.25      0.25      0.00     59.30
09:47:30 PM     all     40.66      0.00      0.00      1.01      0.00     58.33
09:47:31 PM     all     40.15      0.00      0.51      0.00      0.00     59.34
09:47:32 PM     all     40.10      0.00      0.75      0.00      0.25     58.90
09:47:33 PM     all     41.31      0.00      0.25      0.00      0.00     58.44
09:47:34 PM     all     38.04      0.00      0.00      0.00      0.00     61.96
09:47:35 PM     all     38.56      0.00      0.25      1.24      0.00     59.95
09:47:36 PM     all     38.40      0.00      0.25      0.00      0.25     61.10
09:47:37 PM     all     38.50      0.00      0.25      0.00      0.00     61.25
09:47:38 PM     all     39.10      0.00      0.50      0.00      0.00     60.40
09:47:39 PM     all     40.00      0.00      0.25      0.00      0.00     59.75
09:47:40 PM     all     39.65      0.00      0.25      1.01      0.00     59.09
09:47:41 PM     all     40.15      0.00      0.75      0.00      0.00     59.10
09:47:42 PM     all     40.50      0.00      0.50      0.00      0.00     59.00
09:47:43 PM     all     40.60      0.00      0.50      0.00      0.00     58.90
09:47:44 PM     all     38.89      0.00      1.26      0.00      0.00     59.85
09:47:45 PM     all     32.00      0.00      4.75      2.25      0.00     61.00
09:47:46 PM     all     24.56      0.00      0.50      0.00      0.00     74.94
09:47:47 PM     all     24.00      0.00      1.00      0.00      0.00     75.00
09:47:48 PM     all     24.50      0.00      0.75      0.00      0.00     74.75
09:47:49 PM     all     24.69      0.00      0.50      0.25      0.00     74.56
09:47:50 PM     all     24.31      0.00      0.75      4.76      0.00     70.18
09:47:51 PM     all     23.25      0.00      1.75      5.75      0.00     69.25
09:47:52 PM     all     24.50      0.00      0.75      0.00      0.00     74.75
09:47:53 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
09:47:54 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
09:47:55 PM     all     23.69      0.00      1.50      4.99      0.00     69.83
09:47:56 PM     all     24.06      0.00      1.00      5.26      0.00     69.67
09:47:57 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
09:47:58 PM     all     24.19      0.00      1.00      0.00      0.00     74.81
09:47:59 PM     all     24.31      0.00      0.75      0.00      0.00     74.94
09:48:00 PM     all     24.75      0.00      0.50      4.75      0.00     70.00
09:48:01 PM     all     24.31      0.00      0.75      5.76      0.00     69.17
09:48:02 PM     all     24.44      0.00      0.75      0.00      0.00     74.81
09:48:03 PM     all     24.56      0.00      0.50      0.00      0.00     74.94
09:48:04 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
09:48:05 PM     all     24.25      0.00      1.00      4.75      0.00     70.00
09:48:06 PM     all     24.19      0.00      1.00     10.22      0.25     64.34
09:48:07 PM     all     24.25      0.00      1.00      0.00      0.00     74.75
09:48:08 PM     all     24.25      0.00      0.75      0.00      0.00     75.00
09:48:09 PM     all     24.00      0.00      1.00      0.25      0.00     74.75
09:48:10 PM     all     23.31      0.00      1.50      5.26      0.00     69.92
09:48:11 PM     all     24.06      0.00      1.00      5.01      0.00     69.92
09:48:12 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
09:48:13 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
09:48:14 PM     all     24.44      0.00      0.50      0.25      0.00     74.81
09:48:15 PM     all     24.12      0.00      1.01      4.77      0.00     70.10
09:48:16 PM     all     24.69      0.00      0.50      4.74      0.00     70.07
09:48:17 PM     all     24.25      0.00      0.75      0.00      0.00     75.00
09:48:18 PM     all     24.06      0.00      1.25      0.00      0.00     74.69
09:48:19 PM     all     24.31      0.00      0.75      0.00      0.00     74.94
09:48:20 PM     all     24.19      0.00      1.00      4.99      0.00     69.83
09:48:21 PM     all     24.56      0.00      0.50      5.51      0.00     69.42
09:48:22 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
09:48:23 PM     all     24.06      0.00      1.00      0.00      0.00     74.94
09:48:24 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
09:48:25 PM     all     24.69      0.00      0.75      4.49      0.00     70.07
09:48:26 PM     all     24.25      0.00      1.00      4.75      0.00     70.00
09:48:27 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
09:48:28 PM     all     23.81      0.00      1.50      0.00      0.00     74.69
09:48:29 PM     all     24.44      0.00      0.75      0.00      0.00     74.81
09:48:30 PM     all     24.37      0.00      0.75      4.77      0.00     70.10
09:48:31 PM     all     23.69      0.00      1.50      4.24      0.00     70.57
09:48:32 PM     all     24.06      0.00      1.00      0.00      0.00     74.94
09:48:33 PM     all     24.00      0.00      1.00      0.00      0.00     75.00
09:48:34 PM     all     23.50      0.00      0.75      0.25      0.00     75.50
09:48:35 PM     all     23.75      0.00      1.50      4.75      0.00     70.00
09:48:36 PM     all     24.25      0.00      1.00      4.50      0.00     70.25
09:48:37 PM     all     24.00      0.00      1.00      0.00      0.00     75.00
09:48:38 PM     all     24.44      0.00      0.75      0.00      0.00     74.81
09:48:39 PM     all     24.06      0.00      1.00      0.00      0.00     74.94
09:48:40 PM     all     24.50      0.00      0.75      4.50      0.00     70.25
09:48:41 PM     all     24.56      0.00      0.50      5.51      0.00     69.42
09:48:42 PM     all     24.50      0.00      0.75      0.00      0.00     74.75
09:48:43 PM     all     24.00      0.00      1.25      0.00      0.00     74.75
09:48:44 PM     all     24.50      0.00      0.50      0.25      0.00     74.75
09:48:45 PM     all     24.06      0.00      1.00      4.76      0.00     70.18
09:48:46 PM     all     24.75      0.00      0.50      6.00      0.00     68.75
09:48:47 PM     all     24.00      0.00      1.25      0.00      0.00     74.75
09:48:48 PM     all     23.81      0.00      1.25      0.00      0.00     74.94
09:48:49 PM     all     24.88      0.00      0.25      0.25      0.00     74.63
09:48:50 PM     all     24.31      0.00      0.75      4.76      0.00     70.18
09:48:51 PM     all     24.06      0.00      1.25      7.02      0.00     67.67
09:48:52 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
09:48:53 PM     all     24.50      0.00      1.00      0.00      0.00     74.50
09:48:54 PM     all     24.69      0.00      0.50      0.25      0.00     74.56
09:48:55 PM     all     24.00      0.00      1.25      4.75      0.00     70.00
09:48:56 PM     all     23.62      0.00      1.51      5.03      0.00     69.85
09:48:57 PM     all     24.38      0.00      1.00      0.00      0.00     74.63
09:48:58 PM     all     24.50      0.00      0.75      0.00      0.00     74.75
09:48:59 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
09:49:00 PM     all     24.31      0.00      0.25      5.01      0.00     70.43
09:49:01 PM     all     24.75      0.00      0.50      6.50      0.00     68.25
09:49:02 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
09:49:03 PM     all     24.19      0.00      1.25      0.00      0.00     74.56
09:49:04 PM     all     24.25      0.00      0.75      0.25      0.00     74.75
09:49:05 PM     all     24.31      0.00      0.75      4.26      0.25     70.43
09:49:06 PM     all     23.94      0.00      1.25      3.74      0.00     71.07
09:49:07 PM     all     24.50      0.00      0.75      0.00      0.00     74.75
09:49:08 PM     all     24.31      0.00      0.75      0.00      0.00     74.94
09:49:09 PM     all     24.19      0.00      1.00      0.00      0.00     74.81
09:49:10 PM     all     24.12      0.00      1.01      4.77      0.00     70.10
09:49:11 PM     all     24.00      0.00      1.00      5.00      0.00     70.00
09:49:12 PM     all     24.00      0.00      1.00      0.25      0.00     74.75
09:49:13 PM     all     24.25      0.00      1.25      0.00      0.00     74.50
09:49:14 PM     all     23.25      0.00      1.75      0.00      0.00     75.00
09:49:15 PM     all     24.31      0.00      1.00      4.76      0.00     69.92
09:49:16 PM     all     24.25      0.00      0.75      6.00      0.00     69.00
09:49:17 PM     all     24.44      0.00      0.75      0.00      0.00     74.81
09:49:18 PM     all     24.31      0.00      0.75      0.00      0.00     74.94
09:49:19 PM     all     24.25      0.00      1.25      0.00      0.00     74.50
09:49:20 PM     all     24.75      0.00      0.25      5.00      0.00     70.00
09:49:21 PM     all     24.56      0.00      0.50      6.02      0.00     68.92
09:49:22 PM     all     22.75      0.00      2.50      0.00      0.00     74.75
09:49:23 PM     all     25.00      0.00      0.25      0.00      0.00     74.75
09:49:24 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
09:49:25 PM     all     24.81      0.00      0.25      4.51      0.00     70.43
